Timestamp,Date,Year,Month,Day,Hour,Minute,Second,Millisecond,Market Key,Market Name,Condition ID,Invested Up ($),Invested Down ($),Total Invested ($),Shares Up,Shares Down,Final Price Up ($),Final Price Down ($),Final Value Up ($),Final Value Down ($),Total Final Value ($),PnL Up ($),PnL Down ($),Total PnL ($),PnL Percent (%),Average Cost Per Share UP ($),Average Cost Per Share DOWN ($),Trades Up,Trades Down,Outcome,Market Switch Reason,Market Slug
1767539853923,2026-01-04T15:17:33.923Z,2026,1,4,15,17,33,923,BTC-UpDown-15,"Bitcoin Up or Down - January 4, 10:15AM-10:30AM ET (Snapshot at new market: Ethereum Up or Down - January 4, 10:15AM-10:30AM ET)",0x97292a6545e2314a89415bee70e4c34f3b9f49e977c3020c93e491ffec7379bb,0.00,7.70,7.70,0.0000,12.6300,0.0000,0.5250,0.00,6.63,6.63,0.00,-1.07,-1.07,-13.87,,0.6096,0,1,UP Lost,New Market Snapshot,btc-updown-15m-1767539700
1767539853993,2026-01-04T15:17:33.993Z,2026,1,4,15,17,33,993,BTC-UpDown-15,"Bitcoin Up or Down - January 4, 10:15AM-10:30AM ET (Snapshot at new market: Bitcoin Up or Down - January 4, 10AM ET)",0x97292a6545e2314a89415bee70e4c34f3b9f49e977c3020c93e491ffec7379bb,0.00,7.70,7.70,0.0000,12.6300,0.0000,0.5250,0.00,6.63,6.63,0.00,-1.07,-1.07,-13.87,,0.6096,0,1,UP Lost,New Market Snapshot,btc-updown-15m-1767539700
1767539854061,2026-01-04T15:17:34.061Z,2026,1,4,15,17,34,61,ETH-UpDown-15,"Ethereum Up or Down - January 4, 10:15AM-10:30AM ET (Snapshot at new market: Bitcoin Up or Down - January 4, 10AM ET)",0x969f515441749419f5d81ed4c9b2156f956c2808492c665eb91f5f8c7b5f859a,0.00,7.86,7.86,0.0000,12.6000,0.0000,0.5150,0.00,6.49,6.49,0.00,-1.37,-1.37,-17.48,,0.6241,0,1,UP Lost,New Market Snapshot,eth-updown-15m-1767539700
1767539854127,2026-01-04T15:17:34.127Z,2026,1,4,15,17,34,127,BTC-UpDown-15,"Bitcoin Up or Down - January 4, 10:15AM-10:30AM ET (Snapshot at new market: Ethereum Up or Down - January 4, 10AM ET)",0x97292a6545e2314a89415bee70e4c34f3b9f49e977c3020c93e491ffec7379bb,0.00,7.70,7.70,0.0000,12.6300,0.0000,0.5250,0.00,6.63,6.63,0.00,-1.07,-1.07,-13.87,,0.6096,0,1,UP Lost,New Market Snapshot,btc-updown-15m-1767539700
1767539854166,2026-01-04T15:17:34.166Z,2026,1,4,15,17,34,166,ETH-UpDown-15,"Ethereum Up or Down - January 4, 10:15AM-10:30AM ET (Snapshot at new market: Ethereum Up or Down - January 4, 10AM ET)",0x969f515441749419f5d81ed4c9b2156f956c2808492c665eb91f5f8c7b5f859a,0.00,7.86,7.86,0.0000,12.6000,0.0000,0.5150,0.00,6.49,6.49,0.00,-1.37,-1.37,-17.48,,0.6241,0,1,UP Lost,New Market Snapshot,eth-updown-15m-1767539700
1767539854199,2026-01-04T15:17:34.199Z,2026,1,4,15,17,34,199,BTC-UpDown-1h-10,"Bitcoin Up or Down - January 4, 10AM ET (Snapshot at new market: Ethereum Up or Down - January 4, 10AM ET)",0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,0.00,7.59,7.59,0.0000,12.6600,0.0000,0.5000,0.00,6.33,6.33,0.00,-1.26,-1.26,-16.64,,0.5998,0,1,UP Lost,New Market Snapshot,bitcoin-up-or-down-january-4-10am-et
