1767542401132,2026-01-04T16:00:01.132Z,2026,1,4,16,0,1,132,BTC-UpDown-1h-10,"Bitcoin Up or Down - January 4, 10AM ET",0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,5.78,2801.44,2807.23,13.2900,2745.3300,0.1200,0.8800,1.59,2415.89,2417.49,-4.19,421.73,417.54,20.88,0.4352,0.7264,1,312,Profit,Market Closed,bitcoin-up-or-down-january-4-10am-et
1767542401133,2026-01-04T16:00:01.133Z,2026,1,4,16,0,1,133,ETH-UpDown-1h-10,"Ethereum Up or Down - January 4, 10AM ET",0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,694.37,1022.68,1717.04,2099.2900,1726.4300,0.0300,0.9700,62.98,1674.64,1737.62,-631.39,651.96,20.57,1.20,0.3308,0.5924,138,136,Profit,Market Closed,ethereum-up-or-down-january-4-10am-et
