1767542400742,2026-01-04T16:00:00.742Z,2026,1,4,16,0,0,742,ETH-UpDown-1h-10,"Ethereum Up or Down - January 4, 10AM ET",0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,237.29,578.97,816.26,436.4200,1021.6600,0.0300,0.9700,13.09,991.01,1004.10,-224.19,412.04,187.84,23.01,0.5437,0.5667,34,80,Profit,Market Closed,ethereum-up-or-down-january-4-10am-et
1767542400744,2026-01-04T16:00:00.744Z,2026,1,4,16,0,0,744,BTC-UpDown-1h-10,"Bitcoin Up or Down - January 4, 10AM ET",0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,5.79,1668.02,1673.81,13.2900,2432.1700,0.1350,0.8650,1.79,2103.83,2105.62,-4.00,435.80,431.81,25.80,0.4356,0.6858,1,195,Profit,Market Closed,bitcoin-up-or-down-january-4-10am-et
