2026-01-04T16:00:06.061Z,1/4/2026,4:00:06 PM,paper_1767542406061_qjj2zlg1r,BUY,"Bitcoin Up or Down - January 4, 11:00AM-11:15AM ET",Down,0x5a8dc1ea515472cbbd571369a003cefad86090dabbfdf4b774fba31d2715e847,46494152171683870217697055732259002252434879752782706289741920553212230650975,12.8000,0.5539,7.09,0.0071,9632.79,inventory-rebalancing,filled
2026-01-04T16:00:06.143Z,1/4/2026,4:00:06 PM,paper_1767542406143_kmsulva3p,BUY,"Ethereum Up or Down - January 4, 11:00AM-11:15AM ET",Down,0xd335306c8fa297f5d57e7a84987e0d09099125f3ca1299f7a7803e212489a450,33237048896137794891018377854789450411857774070531294289283647242416492829020,12.8300,0.5447,6.99,0.0070,9625.79,inventory-rebalancing,filled
2026-01-04T16:00:07.241Z,1/4/2026,4:00:07 PM,paper_1767542407241_b0jhqtax6,BUY,"Bitcoin Up or Down - January 4, 11:00AM-11:15AM ET",Up,0x5a8dc1ea515472cbbd571369a003cefad86090dabbfdf4b774fba31d2715e847,37036691299450906681552048333305703275206074210110290126574104321452427573770,13.1000,0.4743,6.21,0.0062,9619.57,inventory-rebalancing,filled
2026-01-04T16:00:07.279Z,1/4/2026,4:00:07 PM,paper_1767542407279_7zq51nett,BUY,"Ethereum Up or Down - January 4, 11:00AM-11:15AM ET",Up,0xd335306c8fa297f5d57e7a84987e0d09099125f3ca1299f7a7803e212489a450,114531586500160405842378722276154050434387539668092525067362033299153843555988,13.1200,0.4693,6.16,0.0062,9613.41,inventory-rebalancing,filled
2026-01-04T16:00:12.836Z,1/4/2026,4:00:12 PM,paper_1767542412836_8icdm73ba,BUY,"Bitcoin Up or Down - January 4, 11:00AM-11:15AM ET",Up,0x5a8dc1ea515472cbbd571369a003cefad86090dabbfdf4b774fba31d2715e847,37036691299450906681552048333305703275206074210110290126574104321452427573770,12.7600,0.5660,7.22,0.0072,9606.18,inventory-rebalancing,filled
2026-01-04T16:00:12.937Z,1/4/2026,4:00:12 PM,paper_1767542412937_saqyr7ero,BUY,"Ethereum Up or Down - January 4, 11:00AM-11:15AM ET",Up,0xd335306c8fa297f5d57e7a84987e0d09099125f3ca1299f7a7803e212489a450,114531586500160405842378722276154050434387539668092525067362033299153843555988,12.8600,0.5340,6.87,0.0069,9599.30,inventory-rebalancing,filled
2026-01-04T16:14:06.254Z,1/4/2026,4:14:06 PM,paper_1767543246254_kg1hk2zik,BUY,"Bitcoin Up or Down on January 4?",Down,0x32f9a335d4d9c80f2393ac5039fd63ac19d4c888cb7bab71201a627f657c736b,69661136241523343989814882126305427442190655393618532485840842532811393597432,144.3300,0.0075,1.08,0.0011,9598.22,inventory-rebalancing,filled
2026-01-04T16:14:06.290Z,1/4/2026,4:14:06 PM,paper_1767543246290_92mlrzwi9,BUY,"Ethereum Up or Down on January 4?",Down,0xddbd56106d7f77387ebc08bc589ab61100b24221db5491e9cf94ce19b1f636de,5988459606121917145042620852305509868509765920530394504640035363986501340876,50.2100,0.0255,1.28,0.0013,9596.94,inventory-rebalancing,filled
2026-01-04T16:14:07.329Z,1/4/2026,4:14:07 PM,paper_1767543247329_puvxoxtu5,BUY,"Bitcoin Up or Down on January 4?",Up,0x32f9a335d4d9c80f2393ac5039fd63ac19d4c888cb7bab71201a627f657c736b,17695487231496117172532067504569067135436199088169090728322343634100819920226,12.0000,0.9909,11.89,0.0119,9585.04,inventory-rebalancing,filled
2026-01-04T16:14:07.356Z,1/4/2026,4:14:07 PM,paper_1767543247356_874xxiw6g,BUY,"Ethereum Up or Down on January 4?",Up,0xddbd56106d7f77387ebc08bc589ab61100b24221db5491e9cf94ce19b1f636de,46719740673703082030740426571250761385098998591429646421724067951703220145839,12.0200,0.9738,11.71,0.0117,9573.32,inventory-rebalancing,filled
2026-01-04T16:15:06.737Z,1/4/2026,4:15:06 PM,paper_1767543306737_gq13n4kr2,BUY,"Bitcoin Up or Down - January 4, 11:15AM-11:30AM ET",Down,0x668f62e3648f9357a45f27e5d9da72cb2de2a2b413d37dac97ffdc73a66c2077,27786369957907425476118099147055395907384618515934985589232264634132652663830,12.9400,0.5150,6.66,0.0067,9566.65,inventory-rebalancing,filled
2026-01-04T16:15:06.766Z,1/4/2026,4:15:06 PM,paper_1767543306766_hjt91nzez,BUY,"Ethereum Up or Down - January 4, 11:15AM-11:30AM ET",Down,0x3abd83a9c289d808b43b392382d91975ffbd38312bba4fd7a497c21b4215e1bd,77931161998799401160919771776215160718873673521295776147279225504889322315493,13.1500,0.4655,6.12,0.0061,9560.52,inventory-rebalancing,filled
2026-01-04T16:15:07.802Z,1/4/2026,4:15:07 PM,paper_1767543307802_ftb8508lu,BUY,"Bitcoin Up or Down - January 4, 11:15AM-11:30AM ET",Up,0x668f62e3648f9357a45f27e5d9da72cb2de2a2b413d37dac97ffdc73a66c2077,32321487263313831894640154868159176302752241447781637701654790426926598836942,12.9800,0.5055,6.56,0.0066,9553.96,inventory-rebalancing,filled
2026-01-04T16:15:07.833Z,1/4/2026,4:15:07 PM,paper_1767543307833_0nriw7sno,BUY,"Ethereum Up or Down - January 4, 11:15AM-11:30AM ET",Up,0x3abd83a9c289d808b43b392382d91975ffbd38312bba4fd7a497c21b4215e1bd,11237156751043460631620906117281252966328960878568808125402778505219976603488,12.8600,0.5342,6.87,0.0069,9547.08,inventory-rebalancing,filled
2026-01-04T16:15:12.877Z,1/4/2026,4:15:12 PM,paper_1767543312876_kd3ahmmhz,BUY,"Ethereum Up or Down - January 4, 11:15AM-11:30AM ET",Up,0x3abd83a9c289d808b43b392382d91975ffbd38312bba4fd7a497c21b4215e1bd,11237156751043460631620906117281252966328960878568808125402778505219976603488,12.8600,0.5342,6.87,0.0069,9540.20,inventory-rebalancing,filled
2026-01-04T16:15:31.102Z,1/4/2026,4:15:31 PM,paper_1767543331102_8artty8jm,BUY,"Bitcoin Up or Down - January 4, 11:15AM-11:30AM ET",Down,0x668f62e3648f9357a45f27e5d9da72cb2de2a2b413d37dac97ffdc73a66c2077,27786369957907425476118099147055395907384618515934985589232264634132652663830,12.9000,0.5255,6.78,0.0068,9533.42,inventory-rebalancing,filled
2026-01-04T16:30:06.162Z,1/4/2026,4:30:06 PM,paper_1767544206162_0deowroa6,BUY,"Bitcoin Up or Down - January 4, 11:30AM-11:45AM ET",Down,0x1b9ff6de73b000b287ac1ea64b80ef922ba0980e28fcf10af9e0bdb02824aefb,38424003335083959315349069425316833479669208115822906331127411536472254591014,12.9000,0.5247,6.77,0.0068,9526.64,inventory-rebalancing,filled
