2026-01-05T16:48:19.084Z,1/5/2026,4:48:19 PM,paper_1767631699084_704x0ukyc,BUY,"Ethereum Up or Down - January 5, 11AM ET",Up,0x7420ba7d5354bc37c625753b86d9686a8d6d9f44d11089d96ae964d2bfc72ca0,64088059714642450894634078173651391666387585601865580628116899568310175230293,2.5600,0.0501,0.13,0.0001,9486.07,inventory-rebalancing,filled
2026-01-05T16:48:22.151Z,1/5/2026,4:48:22 PM,paper_1767631702151_dp96cl3z0,BUY,"Ethereum Up or Down - January 5, 11AM ET",Up,0x7420ba7d5354bc37c625753b86d9686a8d6d9f44d11089d96ae964d2bfc72ca0,64088059714642450894634078173651391666387585601865580628116899568310175230293,2.5600,0.0500,0.13,0.0001,9485.94,inventory-rebalancing,filled
2026-01-05T16:48:25.205Z,1/5/2026,4:48:25 PM,paper_1767631705205_q1a7lptae,BUY,"Ethereum Up or Down - January 5, 11AM ET",Up,0x7420ba7d5354bc37c625753b86d9686a8d6d9f44d11089d96ae964d2bfc72ca0,64088059714642450894634078173651391666387585601865580628116899568310175230293,2.6700,0.0450,0.12,0.0001,9485.82,inventory-rebalancing,filled
2026-01-05T16:48:27.267Z,1/5/2026,4:48:27 PM,paper_1767631707267_xcs6lhrfa,BUY,"Bitcoin Up or Down - January 5, 11:45AM-12:00PM ET",Up,0x377fcc2bd13caf219f104ecaa5149e230e78a173fbfa572928ff6843dec1fc75,29220272139764428364437158028432245457089656993041780819739879080454531599784,10.8500,0.3754,4.07,0.0041,9481.75,inventory-rebalancing,filled
2026-01-05T16:48:27.316Z,1/5/2026,4:48:27 PM,paper_1767631707316_zxozzw3bh,BUY,"Bitcoin Up or Down - January 5, 11:45AM-12:00PM ET",Down,0x377fcc2bd13caf219f104ecaa5149e230e78a173fbfa572928ff6843dec1fc75,75643790589503850694451176555356305180748259805762102031184273874612641419729,22.3900,0.6244,13.98,0.0140,9467.75,inventory-rebalancing,filled
2026-01-05T16:48:27.345Z,1/5/2026,4:48:27 PM,paper_1767631707345_gqsbo2kcs,BUY,"Bitcoin Up or Down - January 5, 11AM ET",Up,0x569c783ebee88accb2ee5f69b621b8b7a4f9f436735e1c61d5373e08d9169a6c,16920633945199134114690743771157252653250171103949242283246748192743734702023,2.4800,0.0551,0.14,0.0001,9467.62,inventory-rebalancing,filled
2026-01-05T16:48:28.401Z,1/5/2026,4:48:28 PM,paper_1767631708401_25h05mwxt,BUY,"Bitcoin Up or Down - January 5, 11:45AM-12:00PM ET",Up,0x377fcc2bd13caf219f104ecaa5149e230e78a173fbfa572928ff6843dec1fc75,29220272139764428364437158028432245457089656993041780819739879080454531599784,10.8500,0.3755,4.07,0.0041,9463.54,inventory-rebalancing,filled
2026-01-05T16:48:28.481Z,1/5/2026,4:48:28 PM,paper_1767631708481_pc3jx85b2,BUY,"Bitcoin Up or Down - January 5, 11:45AM-12:00PM ET",Down,0x377fcc2bd13caf219f104ecaa5149e230e78a173fbfa572928ff6843dec1fc75,75643790589503850694451176555356305180748259805762102031184273874612641419729,20.2900,0.6247,12.67,0.0127,9450.85,inventory-rebalancing,filled
2026-01-05T16:48:28.520Z,1/5/2026,4:48:28 PM,paper_1767631708520_6ltt6z0o8,BUY,"Ethereum Up or Down - January 5, 11AM ET",Up,0x7420ba7d5354bc37c625753b86d9686a8d6d9f44d11089d96ae964d2bfc72ca0,64088059714642450894634078173651391666387585601865580628116899568310175230293,2.6700,0.0450,0.12,0.0001,9450.73,inventory-rebalancing,filled
2026-01-05T16:48:29.571Z,1/5/2026,4:48:29 PM,paper_1767631709571_avewbo5wp,BUY,"Bitcoin Up or Down - January 5, 11:45AM-12:00PM ET",Up,0x377fcc2bd13caf219f104ecaa5149e230e78a173fbfa572928ff6843dec1fc75,29220272139764428364437158028432245457089656993041780819739879080454531599784,9.7200,0.3552,3.45,0.0035,9447.27,inventory-rebalancing,filled
2026-01-05T16:48:29.614Z,1/5/2026,4:48:29 PM,paper_1767631709614_1xb9aqesn,BUY,"Bitcoin Up or Down - January 5, 11:45AM-12:00PM ET",Down,0x377fcc2bd13caf219f104ecaa5149e230e78a173fbfa572928ff6843dec1fc75,75643790589503850694451176555356305180748259805762102031184273874612641419729,17.9700,0.6440,11.57,0.0116,9435.69,inventory-rebalancing,filled
2026-01-05T16:48:30.648Z,1/5/2026,4:48:30 PM,paper_1767631710648_4yoq17mvj,BUY,"Bitcoin Up or Down - January 5, 11AM ET",Up,0x569c783ebee88accb2ee5f69b621b8b7a4f9f436735e1c61d5373e08d9169a6c,16920633945199134114690743771157252653250171103949242283246748192743734702023,2.4800,0.0550,0.14,0.0001,9435.55,inventory-rebalancing,filled
2026-01-05T16:48:31.705Z,1/5/2026,4:48:31 PM,paper_1767631711704_z9dwu8jd9,BUY,"Ethereum Up or Down - January 5, 11AM ET",Up,0x7420ba7d5354bc37c625753b86d9686a8d6d9f44d11089d96ae964d2bfc72ca0,64088059714642450894634078173651391666387585601865580628116899568310175230293,2.6700,0.0450,0.12,0.0001,9435.43,inventory-rebalancing,filled
2026-01-05T16:48:33.743Z,1/5/2026,4:48:33 PM,paper_1767631713743_xdhmb4joa,BUY,"Bitcoin Up or Down - January 5, 11AM ET",Up,0x569c783ebee88accb2ee5f69b621b8b7a4f9f436735e1c61d5373e08d9169a6c,16920633945199134114690743771157252653250171103949242283246748192743734702023,2.6700,0.0451,0.12,0.0001,9435.31,inventory-rebalancing,filled
