Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Fees,Balance After,Strategy,Status
2026-01-04T15:38:29.578Z,1/4/2026,3:38:29 PM,paper_1767541109578_oev1v3z64,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,17.8900,0.0950,1.70,0.0017,9945.75,inventory-rebalancing,filled
2026-01-04T15:38:29.617Z,1/4/2026,3:38:29 PM,paper_1767541109617_kx1zapnx8,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Up,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,47788254812513699203435116117075386196932751989037594316269238114832097910708,14.6800,0.1600,2.35,0.0023,9943.40,inventory-rebalancing,filled
2026-01-04T15:38:29.648Z,1/4/2026,3:38:29 PM,paper_1767541109648_y7v8oan40,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,14.8300,0.1552,2.30,0.0023,9941.09,inventory-rebalancing,filled
2026-01-04T15:38:30.685Z,1/4/2026,3:38:30 PM,paper_1767541110685_pkfaxccva,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Up,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,3151042854499543809815841496212585300808280348739231662809619537808848168768,12.1700,0.3454,4.20,0.0042,9936.88,inventory-rebalancing,filled
2026-01-04T15:38:30.737Z,1/4/2026,3:38:30 PM,paper_1767541110737_r9hyevuaa,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Down,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,47744912742023989222784525902847943182388891663026583833226957922350934643843,9.0600,0.6541,5.93,0.0059,9930.95,inventory-rebalancing,filled
2026-01-04T15:38:30.774Z,1/4/2026,3:38:30 PM,paper_1767541110774_jioaszoty,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,17.8900,0.0950,1.70,0.0017,9929.25,inventory-rebalancing,filled
2026-01-04T15:38:30.814Z,1/4/2026,3:38:30 PM,paper_1767541110814_9ehgn0uxl,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Up,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,47788254812513699203435116117075386196932751989037594316269238114832097910708,14.8300,0.1553,2.30,0.0023,9926.94,inventory-rebalancing,filled
2026-01-04T15:38:30.852Z,1/4/2026,3:38:30 PM,paper_1767541110852_ukuwmtums,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,2.3500,0.8459,1.99,0.0020,9924.95,inventory-rebalancing,filled
2026-01-04T15:38:31.951Z,1/4/2026,3:38:31 PM,paper_1767541111951_02zddsn2n,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Up,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,3151042854499543809815841496212585300808280348739231662809619537808848168768,12.6700,0.2801,3.55,0.0035,9921.40,inventory-rebalancing,filled
2026-01-04T15:38:32.003Z,1/4/2026,3:38:32 PM,paper_1767541112003_1k06s3dby,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Down,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,47744912742023989222784525902847943182388891663026583833226957922350934643843,8.0300,0.7197,5.78,0.0058,9915.62,inventory-rebalancing,filled
2026-01-04T15:38:32.038Z,1/4/2026,3:38:32 PM,paper_1767541112038_pyc1iizdh,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,19.9900,0.0749,1.50,0.0015,9914.12,inventory-rebalancing,filled
2026-01-04T15:38:32.075Z,1/4/2026,3:38:32 PM,paper_1767541112075_a2qosbgy8,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.3000,0.9236,2.12,0.0021,9911.99,inventory-rebalancing,filled
2026-01-04T15:38:32.104Z,1/4/2026,3:38:32 PM,paper_1767541112104_gm8bv5aop,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Up,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,47788254812513699203435116117075386196932751989037594316269238114832097910708,14.8300,0.1549,2.30,0.0023,9909.69,inventory-rebalancing,filled
2026-01-04T15:38:32.134Z,1/4/2026,3:38:32 PM,paper_1767541112134_1ufycriu4,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,4.8400,0.8435,4.08,0.0041,9905.61,inventory-rebalancing,filled
2026-01-04T15:38:33.168Z,1/4/2026,3:38:33 PM,paper_1767541113168_gxf4p8xya,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,19.9900,0.0750,1.50,0.0015,9904.10,inventory-rebalancing,filled
2026-01-04T15:38:33.203Z,1/4/2026,3:38:33 PM,paper_1767541113203_pfh7n2eb6,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,3.0500,0.9243,2.82,0.0028,9901.28,inventory-rebalancing,filled
2026-01-04T15:38:34.237Z,1/4/2026,3:38:34 PM,paper_1767541114237_hbuiliwdf,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,19.9900,0.0749,1.50,0.0015,9899.78,inventory-rebalancing,filled
2026-01-04T15:38:34.276Z,1/4/2026,3:38:34 PM,paper_1767541114276_5u9wdz948,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.9600,0.9263,2.74,0.0027,9897.04,inventory-rebalancing,filled
2026-01-04T15:38:35.323Z,1/4/2026,3:38:35 PM,paper_1767541115323_rtpev3ryr,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,22.5000,0.0601,1.35,0.0014,9895.69,inventory-rebalancing,filled
2026-01-04T15:38:35.352Z,1/4/2026,3:38:35 PM,paper_1767541115352_cxbmgzlfh,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.9400,0.9390,2.76,0.0028,9892.92,inventory-rebalancing,filled
2026-01-04T15:38:36.403Z,1/4/2026,3:38:36 PM,paper_1767541116403_uluu5w4da,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,23.6300,0.0549,1.30,0.0013,9891.62,inventory-rebalancing,filled
2026-01-04T15:38:36.437Z,1/4/2026,3:38:36 PM,paper_1767541116437_yezyoo1jx,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.7500,0.9462,2.60,0.0026,9889.02,inventory-rebalancing,filled
2026-01-04T15:38:37.472Z,1/4/2026,3:38:37 PM,paper_1767541117472_pp593t8tm,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,23.6300,0.0551,1.30,0.0013,9887.71,inventory-rebalancing,filled
2026-01-04T15:38:37.510Z,1/4/2026,3:38:37 PM,paper_1767541117510_ecwks7zax,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.6400,0.9463,2.50,0.0025,9885.21,inventory-rebalancing,filled
2026-01-04T15:38:38.549Z,1/4/2026,3:38:38 PM,paper_1767541118549_9mhfghebo,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,23.6300,0.0550,1.30,0.0013,9883.91,inventory-rebalancing,filled
2026-01-04T15:38:38.579Z,1/4/2026,3:38:38 PM,paper_1767541118579_8s34mz7ox,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.6100,0.9445,2.47,0.0025,9881.45,inventory-rebalancing,filled
2026-01-04T15:38:39.621Z,1/4/2026,3:38:39 PM,paper_1767541119621_3lgjbuo22,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,23.6300,0.0549,1.30,0.0013,9880.15,inventory-rebalancing,filled
2026-01-04T15:38:39.656Z,1/4/2026,3:38:39 PM,paper_1767541119656_qhi2oilrb,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.5900,0.9456,2.45,0.0024,9877.69,inventory-rebalancing,filled
2026-01-04T15:38:40.688Z,1/4/2026,3:38:40 PM,paper_1767541120688_see2mrs6l,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,26.6600,0.0450,1.20,0.0012,9876.49,inventory-rebalancing,filled
2026-01-04T15:38:40.717Z,1/4/2026,3:38:40 PM,paper_1767541120717_3k8bz0fup,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.5900,0.9536,2.47,0.0025,9874.02,inventory-rebalancing,filled
2026-01-04T15:38:41.755Z,1/4/2026,3:38:41 PM,paper_1767541121755_yhyp690nb,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,31.4200,0.0350,1.10,0.0011,9872.92,inventory-rebalancing,filled
2026-01-04T15:38:41.815Z,1/4/2026,3:38:41 PM,paper_1767541121815_ljr1kmaui,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.5000,0.9654,2.41,0.0024,9870.51,inventory-rebalancing,filled
2026-01-04T15:38:42.907Z,1/4/2026,3:38:42 PM,paper_1767541122907_i9gsc9lho,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,31.4200,0.0351,1.10,0.0011,9869.40,inventory-rebalancing,filled
2026-01-04T15:38:42.936Z,1/4/2026,3:38:42 PM,paper_1767541122936_4sj4uqrps,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.3800,0.9653,2.30,0.0023,9867.10,inventory-rebalancing,filled
2026-01-04T15:38:43.967Z,1/4/2026,3:38:43 PM,paper_1767541123967_3ugi4g97f,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9866.20,inventory-rebalancing,filled
2026-01-04T15:38:44.003Z,1/4/2026,3:38:44 PM,paper_1767541124003_goo2x8g6f,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.3100,0.9863,2.28,0.0023,9863.92,inventory-rebalancing,filled
2026-01-04T15:38:45.035Z,1/4/2026,3:38:45 PM,paper_1767541125035_vdyc6mnw5,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9863.02,inventory-rebalancing,filled
2026-01-04T15:38:45.073Z,1/4/2026,3:38:45 PM,paper_1767541125073_0oy98ruhn,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.1400,0.9847,2.11,0.0021,9860.91,inventory-rebalancing,filled
2026-01-04T15:38:46.150Z,1/4/2026,3:38:46 PM,paper_1767541126150_cle5dlsp6,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9860.01,inventory-rebalancing,filled
2026-01-04T15:38:46.211Z,1/4/2026,3:38:46 PM,paper_1767541126211_mruo6lao9,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,2.0400,0.9857,2.01,0.0020,9858.00,inventory-rebalancing,filled
2026-01-04T15:38:46.287Z,1/4/2026,3:38:46 PM,paper_1767541126287_srxf757id,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,17.5000,0.0998,1.75,0.0017,9856.25,inventory-rebalancing,filled
2026-01-04T15:38:46.321Z,1/4/2026,3:38:46 PM,paper_1767541126321_7t7l16d7j,BUY,"Ethereum Up or Down - January 4, 10AM ET",Down,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,77927083237166936309151264626214868439325583928105283225072748041499741481776,1.6000,0.8997,1.44,0.0014,9854.81,inventory-rebalancing,filled
2026-01-04T15:38:47.364Z,1/4/2026,3:38:47 PM,paper_1767541127364_wb3agrpxf,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9853.91,inventory-rebalancing,filled
2026-01-04T15:38:47.393Z,1/4/2026,3:38:47 PM,paper_1767541127393_5j4vv1z99,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,1.9700,0.9852,1.94,0.0019,9851.97,inventory-rebalancing,filled
2026-01-04T15:38:47.424Z,1/4/2026,3:38:47 PM,paper_1767541127424_18frvtqtq,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,17.5000,0.1000,1.75,0.0018,9850.22,inventory-rebalancing,filled
2026-01-04T15:38:47.455Z,1/4/2026,3:38:47 PM,paper_1767541127455_nuhwq8f8j,BUY,"Ethereum Up or Down - January 4, 10AM ET",Down,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,77927083237166936309151264626214868439325583928105283225072748041499741481776,3.8300,0.8983,3.44,0.0034,9846.77,inventory-rebalancing,filled
2026-01-04T15:38:48.490Z,1/4/2026,3:38:48 PM,paper_1767541128490_gy20ph7h3,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9845.87,inventory-rebalancing,filled
2026-01-04T15:38:48.522Z,1/4/2026,3:38:48 PM,paper_1767541128522_q62opdttb,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,1.9200,0.9835,1.89,0.0019,9843.98,inventory-rebalancing,filled
2026-01-04T15:38:48.558Z,1/4/2026,3:38:48 PM,paper_1767541128558_fxv2703qp,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,17.5000,0.0999,1.75,0.0017,9842.23,inventory-rebalancing,filled
2026-01-04T15:38:48.593Z,1/4/2026,3:38:48 PM,paper_1767541128593_yyhqqj3s6,BUY,"Ethereum Up or Down - January 4, 10AM ET",Down,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,77927083237166936309151264626214868439325583928105283225072748041499741481776,3.4000,0.9008,3.06,0.0031,9839.16,inventory-rebalancing,filled
2026-01-04T15:38:49.627Z,1/4/2026,3:38:49 PM,paper_1767541129627_wpts70nnp,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9838.26,inventory-rebalancing,filled
2026-01-04T15:38:49.653Z,1/4/2026,3:38:49 PM,paper_1767541129653_p53tbjz2y,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,1.9000,0.9856,1.87,0.0019,9836.39,inventory-rebalancing,filled
2026-01-04T15:38:49.684Z,1/4/2026,3:38:49 PM,paper_1767541129684_nnjav42nq,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,17.8900,0.0952,1.70,0.0017,9834.68,inventory-rebalancing,filled
2026-01-04T15:38:49.820Z,1/4/2026,3:38:49 PM,paper_1767541129820_gsynxoj9l,BUY,"Ethereum Up or Down - January 4, 10AM ET",Down,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,77927083237166936309151264626214868439325583928105283225072748041499741481776,3.4000,0.9052,3.08,0.0031,9831.60,inventory-rebalancing,filled
2026-01-04T15:38:50.855Z,1/4/2026,3:38:50 PM,paper_1767541130855_tcf7d46e4,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Up,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,3151042854499543809815841496212585300808280348739231662809619537808848168768,14.0500,0.1850,2.60,0.0026,9829.00,inventory-rebalancing,filled
2026-01-04T15:38:50.892Z,1/4/2026,3:38:50 PM,paper_1767541130892_s2bfbnm7q,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Down,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,47744912742023989222784525902847943182388891663026583833226957922350934643843,7.0500,0.8150,5.75,0.0057,9823.25,inventory-rebalancing,filled
2026-01-04T15:38:50.934Z,1/4/2026,3:38:50 PM,paper_1767541130934_jl19xiadl,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9822.35,inventory-rebalancing,filled
2026-01-04T15:38:50.966Z,1/4/2026,3:38:50 PM,paper_1767541130966_slnusma36,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Down,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,74435843682419199844958616496367758222699109663513487607964106537869099839332,1.8800,0.9846,1.85,0.0019,9820.49,inventory-rebalancing,filled
2026-01-04T15:38:51.007Z,1/4/2026,3:38:51 PM,paper_1767541131007_b54uxikq5,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,17.8900,0.0952,1.70,0.0017,9818.79,inventory-rebalancing,filled
2026-01-04T15:38:51.036Z,1/4/2026,3:38:51 PM,paper_1767541131036_p7y1kkrza,BUY,"Ethereum Up or Down - January 4, 10AM ET",Down,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,77927083237166936309151264626214868439325583928105283225072748041499741481776,3.3500,0.9058,3.03,0.0030,9815.75,inventory-rebalancing,filled
2026-01-04T15:38:52.072Z,1/4/2026,3:38:52 PM,paper_1767541132072_3hcbfglf0,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,60.0000,0.0150,0.90,0.0009,9814.85,inventory-rebalancing,filled
