Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Fees,Balance After,Strategy,Status
2026-01-05T14:01:24.514Z,1/5/2026,2:01:24 PM,paper_1767621684514_2isdjm5hv,BUY,"Bitcoin Up or Down - January 5, 9:00AM-9:15AM ET",Up,0x51a3e3bb1b000b11fcf2b07f144b7b3258de68471767be98afa8c1f4aa2a41ce,102579271329803393341395619882340960091359051349726594587899997597578440137574,30.2500,0.6156,18.62,0.0186,9981.36,inventory-rebalancing,filled
2026-01-05T14:01:24.553Z,1/5/2026,2:01:24 PM,paper_1767621684553_vxbk17fw1,BUY,"Bitcoin Up or Down - January 5, 9:00AM-9:15AM ET",Down,0x51a3e3bb1b000b11fcf2b07f144b7b3258de68471767be98afa8c1f4aa2a41ce,1880377604845474842402590419735968553695307583146481224375977425324322183767,11.4400,0.3846,4.40,0.0044,9976.95,inventory-rebalancing,filled
2026-01-05T14:01:24.594Z,1/5/2026,2:01:24 PM,paper_1767621684594_ku67lv0po,BUY,"Ethereum Up or Down - January 5, 9:00AM-9:15AM ET",Up,0xdc5514cfd6f1c2d1dbcf4d64401874704df445432c994d554e26c11c22a412df,3576320634648182604794155036727738731556267406746896377149234990907726020193,26.1000,0.5759,15.03,0.0150,9961.91,inventory-rebalancing,filled
2026-01-05T14:01:24.623Z,1/5/2026,2:01:24 PM,paper_1767621684623_poqqod8pf,BUY,"Ethereum Up or Down - January 5, 9:00AM-9:15AM ET",Down,0xdc5514cfd6f1c2d1dbcf4d64401874704df445432c994d554e26c11c22a412df,25951127775107209501989405166786318100428014691469460014066683168151266322093,26.5800,0.4256,11.31,0.0113,9950.58,inventory-rebalancing,filled
2026-01-05T14:01:25.728Z,1/5/2026,2:01:25 PM,paper_1767621685728_8vwk2tueo,BUY,"Bitcoin Up or Down - January 5, 9:00AM-9:15AM ET",Down,0x51a3e3bb1b000b11fcf2b07f144b7b3258de68471767be98afa8c1f4aa2a41ce,1880377604845474842402590419735968553695307583146481224375977425324322183767,10.8500,0.3752,4.07,0.0041,9946.51,inventory-rebalancing,filled
2026-01-05T14:01:25.769Z,1/5/2026,2:01:25 PM,paper_1767621685769_ap4hbuqkt,BUY,"Ethereum Up or Down - January 5, 9:00AM-9:15AM ET",Up,0xdc5514cfd6f1c2d1dbcf4d64401874704df445432c994d554e26c11c22a412df,3576320634648182604794155036727738731556267406746896377149234990907726020193,16.8900,0.5744,9.70,0.0097,9936.80,inventory-rebalancing,filled
2026-01-05T14:01:25.796Z,1/5/2026,2:01:25 PM,paper_1767621685796_o2mcp16no,BUY,"Ethereum Up or Down - January 5, 9:00AM-9:15AM ET",Down,0xdc5514cfd6f1c2d1dbcf4d64401874704df445432c994d554e26c11c22a412df,25951127775107209501989405166786318100428014691469460014066683168151266322093,26.5800,0.4243,11.28,0.0113,9925.51,inventory-rebalancing,filled
2026-01-05T14:01:26.871Z,1/5/2026,2:01:26 PM,paper_1767621686871_nic04jyeg,BUY,"Bitcoin Up or Down - January 5, 9:00AM-9:15AM ET",Up,0x51a3e3bb1b000b11fcf2b07f144b7b3258de68471767be98afa8c1f4aa2a41ce,102579271329803393341395619882340960091359051349726594587899997597578440137574,1.7600,0.6558,1.15,0.0012,9924.35,inventory-rebalancing,filled
2026-01-05T14:01:26.908Z,1/5/2026,2:01:26 PM,paper_1767621686908_utou79tjm,BUY,"Bitcoin Up or Down - January 5, 9:00AM-9:15AM ET",Down,0x51a3e3bb1b000b11fcf2b07f144b7b3258de68471767be98afa8c1f4aa2a41ce,1880377604845474842402590419735968553695307583146481224375977425324322183767,9.1800,0.3455,3.17,0.0032,9921.18,inventory-rebalancing,filled
2026-01-05T14:01:26.949Z,1/5/2026,2:01:26 PM,paper_1767621686949_bf2d4qm9k,BUY,"Ethereum Up or Down - January 5, 9:00AM-9:15AM ET",Up,0xdc5514cfd6f1c2d1dbcf4d64401874704df445432c994d554e26c11c22a412df,3576320634648182604794155036727738731556267406746896377149234990907726020193,27.3500,0.6056,16.56,0.0166,9904.60,inventory-rebalancing,filled
2026-01-05T14:01:26.992Z,1/5/2026,2:01:26 PM,paper_1767621686992_4nvjr04jv,BUY,"Ethereum Up or Down - January 5, 9:00AM-9:15AM ET",Down,0xdc5514cfd6f1c2d1dbcf4d64401874704df445432c994d554e26c11c22a412df,25951127775107209501989405166786318100428014691469460014066683168151266322093,12.0400,0.3947,4.75,0.0048,9899.84,inventory-rebalancing,filled
2026-01-05T14:01:43.854Z,1/5/2026,2:01:43 PM,paper_1767621703854_r1dzd7vog,BUY,"Bitcoin Up or Down - January 5, 9:00AM-9:15AM ET",Up,0x51a3e3bb1b000b11fcf2b07f144b7b3258de68471767be98afa8c1f4aa2a41ce,102579271329803393341395619882340960091359051349726594587899997597578440137574,11.1900,0.5891,6.59,0.0066,9893.24,inventory-rebalancing,filled
