Timestamp,Date,Year,Month,Day,Hour,Minute,Second,Millisecond,Market Key,Market Name,Condition ID,Invested Up ($),Invested Down ($),Total Invested ($),Shares Up,Shares Down,Final Price Up ($),Final Price Down ($),Final Value Up ($),Final Value Down ($),Total Final Value ($),PnL Up ($),PnL Down ($),Total PnL ($),PnL Percent (%),Average Cost Per Share UP ($),Average Cost Per Share DOWN ($),Trades Up,Trades Down,Outcome,Market Switch Reason,Market Slug
1767585600980,2026-01-05T04:00:00.980Z,2026,1,5,4,0,0,980,BTC-UpDown-1h-10,"Bitcoin Up or Down - January 4, 10PM ET",0x4e5b52d5d5483937e45cee48f546583b94e03717fb40fcef3d9582fa031f51a2,303.66,661.04,964.70,1316.3900,1013.1300,0.0055,0.9945,7.24,1007.56,1014.80,-296.42,346.52,50.10,5.19,0.2307,0.6525,184,183,UP Lost,Market Closed,bitcoin-up-or-down-january-4-10pm-et
1767585600995,2026-01-05T04:00:00.995Z,2026,1,5,4,0,0,995,ETH-UpDown-1h-10,"Ethereum Up or Down - January 4, 10PM ET",0x8cbdb53696459c9595a2ccbfedd0c336ad6cacb4f8c01df2e4e3f0c63f7b8ca9,332.20,722.75,1054.94,1456.9100,1088.8300,0.0100,0.9950,14.57,1083.39,1097.95,-317.63,360.64,43.01,4.08,0.2280,0.6638,209,206,UP Lost,Market Closed,ethereum-up-or-down-january-4-10pm-et
