Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Fees,Balance After,Strategy,Status
2026-01-05T02:32:27.275Z,1/5/2026,2:32:27 AM,paper_1767580347275_fbjap1vjt,BUY,"Ethereum Up or Down - January 4, 9PM ET",Up,0x085714fe0918768b82daf0b6406936b6dd588cacbc0d4fa191c22a31250a0933,89945299164921070848702525354064175905885817080358522146871998869712006423916,1.5600,0.2151,0.34,0.0003,9954.52,inventory-rebalancing,filled
2026-01-05T02:32:35.337Z,1/5/2026,2:32:35 AM,paper_1767580355337_b1gl2v9b7,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.5600,0.1951,0.30,0.0003,9954.21,inventory-rebalancing,filled
2026-01-05T02:32:37.400Z,1/5/2026,2:32:37 AM,paper_1767580357400_ejepmnfrg,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,0.6700,0.7814,0.52,0.0005,9953.69,inventory-rebalancing,filled
2026-01-05T02:32:37.429Z,1/5/2026,2:32:37 AM,paper_1767580357429_x7iq0wn64,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,2.1000,0.2202,0.46,0.0005,9953.23,inventory-rebalancing,filled
2026-01-05T02:32:39.466Z,1/5/2026,2:32:39 AM,paper_1767580359466_6p8epm8bt,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,1.2400,0.7849,0.97,0.0010,9952.25,inventory-rebalancing,filled
2026-01-05T02:32:39.496Z,1/5/2026,2:32:39 AM,paper_1767580359496_cda6hf71q,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.9900,0.2146,0.43,0.0004,9951.82,inventory-rebalancing,filled
2026-01-05T02:33:10.663Z,1/5/2026,2:33:10 AM,paper_1767580390663_xst7rxy1q,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,3.7300,0.3245,1.21,0.0012,9950.61,inventory-rebalancing,filled
2026-01-05T02:33:11.738Z,1/5/2026,2:33:11 AM,paper_1767580391738_pncicrw54,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.3700,0.1553,0.21,0.0002,9950.40,inventory-rebalancing,filled
2026-01-05T02:33:13.769Z,1/5/2026,2:33:13 AM,paper_1767580393769_q1jc7dvxv,BUY,"Bitcoin Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x7fdaf49f9fdeb527c926946b1592577ee4fb72842bf9c45f3a2fc988595e9a0e,23498462542849259020852885923775337768638467943574848273091473879525027543925,1.2900,0.1350,0.17,0.0002,9950.22,inventory-rebalancing,filled
2026-01-05T02:33:16.808Z,1/5/2026,2:33:16 AM,paper_1767580396808_xi4r7gt5h,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,4.5800,0.3599,1.65,0.0016,9948.57,inventory-rebalancing,filled
2026-01-05T02:33:16.842Z,1/5/2026,2:33:16 AM,paper_1767580396842_zm7vxp71y,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Down,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,48501693105251778235357458992052092736727419259290296022479299668415668246078,2.6200,0.6411,1.68,0.0017,9946.89,inventory-rebalancing,filled
2026-01-05T02:33:22.890Z,1/5/2026,2:33:22 AM,paper_1767580402890_knvcginzw,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,4.9600,0.3743,1.86,0.0019,9945.03,inventory-rebalancing,filled
2026-01-05T02:33:22.949Z,1/5/2026,2:33:22 AM,paper_1767580402949_4fxzp6292,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Down,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,48501693105251778235357458992052092736727419259290296022479299668415668246078,4.9700,0.6259,3.11,0.0031,9941.92,inventory-rebalancing,filled
2026-01-05T02:33:22.976Z,1/5/2026,2:33:22 AM,paper_1767580402976_8c3b8wr3n,BUY,"Ethereum Up or Down - January 4, 9PM ET",Up,0x085714fe0918768b82daf0b6406936b6dd588cacbc0d4fa191c22a31250a0933,89945299164921070848702525354064175905885817080358522146871998869712006423916,1.7300,0.2252,0.39,0.0004,9941.53,inventory-rebalancing,filled
2026-01-05T02:33:26.014Z,1/5/2026,2:33:26 AM,paper_1767580406014_7kxponeo1,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,1.0600,0.8144,0.86,0.0009,9940.67,inventory-rebalancing,filled
2026-01-05T02:33:26.042Z,1/5/2026,2:33:26 AM,paper_1767580406042_hf92oxo4m,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.4900,0.1847,0.28,0.0003,9940.39,inventory-rebalancing,filled
2026-01-05T02:33:48.165Z,1/5/2026,2:33:48 AM,paper_1767580428165_8dtu4v6x5,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,4.5800,0.3599,1.65,0.0016,9938.74,inventory-rebalancing,filled
2026-01-05T02:33:48.225Z,1/5/2026,2:33:48 AM,paper_1767580428225_yfobm2g5w,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Down,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,48501693105251778235357458992052092736727419259290296022479299668415668246078,4.7800,0.6401,3.06,0.0031,9935.68,inventory-rebalancing,filled
2026-01-05T02:33:55.277Z,1/5/2026,2:33:55 AM,paper_1767580435277_qetbdykti,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,0.7000,0.8553,0.60,0.0006,9935.08,inventory-rebalancing,filled
2026-01-05T02:33:55.337Z,1/5/2026,2:33:55 AM,paper_1767580435337_8a5nfurp4,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.3300,0.1449,0.19,0.0002,9934.89,inventory-rebalancing,filled
2026-01-05T02:33:57.371Z,1/5/2026,2:33:57 AM,paper_1767580437371_iutl0pawp,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Up,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,68168663692917449268925891108253661401216340162351999274280913113954106597523,0.5400,0.8655,0.47,0.0005,9934.42,inventory-rebalancing,filled
2026-01-05T02:33:57.401Z,1/5/2026,2:33:57 AM,paper_1767580437401_t7pcojpcg,BUY,"Ethereum Up or Down - January 4, 9:30PM-9:45PM ET",Down,0x20c612b558ce5301babd38001825814f1061e1fdd4531243f2e756fd07de352e,71823931170700444709088478548468875501219635688972311506878241162275032847436,1.2900,0.1349,0.17,0.0002,9934.24,inventory-rebalancing,filled
2026-01-05T02:34:00.443Z,1/5/2026,2:34:00 AM,paper_1767580440443_zqgzqzjdb,BUY,"Ethereum Up or Down - January 4, 9PM ET",Up,0x085714fe0918768b82daf0b6406936b6dd588cacbc0d4fa191c22a31250a0933,89945299164921070848702525354064175905885817080358522146871998869712006423916,2.5600,0.2696,0.69,0.0007,9933.55,inventory-rebalancing,filled
2026-01-05T02:34:06.496Z,1/5/2026,2:34:06 AM,paper_1767580446496_j1jhjndjc,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Up,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,87089378614306032185948111739534508997914687443763739751331108021641316895417,5.5000,0.3956,2.18,0.0022,9931.38,inventory-rebalancing,filled
2026-01-05T02:34:06.566Z,1/5/2026,2:34:06 AM,paper_1767580446566_5oziam679,BUY,"Bitcoin Up or Down - January 4, 9PM ET",Down,0xde651ee58e3b350fe98e07d01d1085ba2dc99bd5996d34d22bda769879e386f9,48501693105251778235357458992052092736727419259290296022479299668415668246078,4.8300,0.6062,2.93,0.0029,9928.44,inventory-rebalancing,filled
