Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Fees,Balance After,Strategy,Status
2026-01-04T15:48:45.429Z,1/4/2026,3:48:45 PM,paper_1767541725429_fnfj27mle,BUY,"Bitcoin Up or Down - January 4, 10:45AM-11:00AM ET",Up,0x6f02e148dc9157eb020eab3f9c8190f4b0b444083c70ba40c9a611c36724f170,106070168487157061545157615970846690782877765093017190700928844243814380961342,11.9200,0.3894,4.64,0.0046,9995.35,inventory-rebalancing,filled
2026-01-04T15:48:45.606Z,1/4/2026,3:48:45 PM,paper_1767541725606_h91i8koqq,BUY,"Bitcoin Up or Down - January 4, 10:45AM-11:00AM ET",Down,0x6f02e148dc9157eb020eab3f9c8190f4b0b444083c70ba40c9a611c36724f170,105366547532824880992131410066245552679210103562535924252076821904353991560694,11.2200,0.6093,6.84,0.0068,9988.51,inventory-rebalancing,filled
2026-01-04T15:48:45.637Z,1/4/2026,3:48:45 PM,paper_1767541725637_6jkm82xhy,BUY,"Ethereum Up or Down - January 4, 10:45AM-11:00AM ET",Up,0x0e850973885085efa5fda3e84356ad1e1d551daed2ecf4498204d5af6bb2bc8d,13561391185360562419302666727304516728339772643626817059689132620298169874974,12.4500,0.3047,3.79,0.0038,9984.71,inventory-rebalancing,filled
2026-01-04T15:48:45.875Z,1/4/2026,3:48:45 PM,paper_1767541725875_fopwo3j1z,BUY,"Ethereum Up or Down - January 4, 10:45AM-11:00AM ET",Down,0x0e850973885085efa5fda3e84356ad1e1d551daed2ecf4498204d5af6bb2bc8d,77754681816710174401551371050834699741588494273809341786561461369357330120294,11.0700,0.6961,7.71,0.0077,9977.00,inventory-rebalancing,filled
2026-01-04T15:48:45.916Z,1/4/2026,3:48:45 PM,paper_1767541725916_ddj78pfk4,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,10.8000,0.9334,10.08,0.0101,9966.91,inventory-rebalancing,filled
2026-01-04T15:48:46.136Z,1/4/2026,3:48:46 PM,paper_1767541726136_9hfnp353v,BUY,"Ethereum Up or Down - January 4, 10AM ET",Down,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,77927083237166936309151264626214868439325583928105283225072748041499741481776,10.7900,0.9434,10.18,0.0102,9956.72,inventory-rebalancing,filled
2026-01-04T15:48:47.453Z,1/4/2026,3:48:47 PM,paper_1767541727453_iq4dy8txr,BUY,"Bitcoin Up or Down - January 4, 10:45AM-11:00AM ET",Up,0x6f02e148dc9157eb020eab3f9c8190f4b0b444083c70ba40c9a611c36724f170,106070168487157061545157615970846690782877765093017190700928844243814380961342,12.0000,0.3752,4.50,0.0045,9952.21,inventory-rebalancing,filled
2026-01-04T15:48:47.486Z,1/4/2026,3:48:47 PM,paper_1767541727486_l88rurul6,BUY,"Bitcoin Up or Down - January 4, 10:45AM-11:00AM ET",Down,0x6f02e148dc9157eb020eab3f9c8190f4b0b444083c70ba40c9a611c36724f170,105366547532824880992131410066245552679210103562535924252076821904353991560694,5.8400,0.6254,3.65,0.0037,9948.56,inventory-rebalancing,filled
2026-01-04T15:48:47.517Z,1/4/2026,3:48:47 PM,paper_1767541727517_b7a4kt8il,BUY,"Ethereum Up or Down - January 4, 10:45AM-11:00AM ET",Up,0x0e850973885085efa5fda3e84356ad1e1d551daed2ecf4498204d5af6bb2bc8d,13561391185360562419302666727304516728339772643626817059689132620298169874974,12.6300,0.2855,3.61,0.0036,9944.95,inventory-rebalancing,filled
2026-01-04T15:48:47.551Z,1/4/2026,3:48:47 PM,paper_1767541727551_1sj926skr,BUY,"Ethereum Up or Down - January 4, 10:45AM-11:00AM ET",Down,0x0e850973885085efa5fda3e84356ad1e1d551daed2ecf4498204d5af6bb2bc8d,77754681816710174401551371050834699741588494273809341786561461369357330120294,1.6500,0.7140,1.18,0.0012,9943.77,inventory-rebalancing,filled
