2026-01-04T15:38:33.682Z,1/4/2026,3:38:33 PM,paper_1767541113682_zvzwxlscv,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,24.3300,0.0749,1.82,0.0018,3.76,inventory-rebalancing,filled
2026-01-04T15:38:38.767Z,1/4/2026,3:38:38 PM,paper_1767541118767_nd2rfmbwl,SELL,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,12.1600,0.8563,10.41,0.0104,14.16,inventory-rebalancing,filled
2026-01-04T15:38:39.845Z,1/4/2026,3:38:39 PM,paper_1767541119845_lhmggdh3b,BUY,"Bitcoin Up or Down - January 4, 10:30AM-10:45AM ET",Down,0x27e9c5d1d3d753388d6660325a4ceb3ff9e1bc7fb0d37b9c8f5b222964360f21,47744912742023989222784525902847943182388891663026583833226957922350934643843,12.3400,0.7461,9.21,0.0092,4.94,inventory-rebalancing,filled
2026-01-04T15:38:51.919Z,1/4/2026,3:38:51 PM,paper_1767541131919_hpf3jen0f,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,77.6600,0.0150,1.17,0.0012,3.78,inventory-rebalancing,filled
2026-01-04T15:38:52.996Z,1/4/2026,3:38:52 PM,paper_1767541132996_2p42i9s1h,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,77.6600,0.0150,1.16,0.0012,2.61,inventory-rebalancing,filled
2026-01-04T15:38:54.044Z,1/4/2026,3:38:54 PM,paper_1767541134044_k5f4a9eif,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,77.6600,0.0150,1.16,0.0012,1.45,inventory-rebalancing,filled
2026-01-04T15:38:55.169Z,1/4/2026,3:38:55 PM,paper_1767541135169_pjxapot1k,BUY,"Ethereum Up or Down - January 4, 10:30AM-10:45AM ET",Up,0xe78c055fad556d44d7d928a619e892c3995b4f4173915308fed8f07639739dad,65682305466773018807333889259827307141414967579103294620125748619223870935409,77.6600,0.0150,1.17,0.0012,0.28,inventory-rebalancing,filled
2026-01-04T15:38:59.408Z,1/4/2026,3:38:59 PM,paper_1767541139408_p0ueyrfjp,SELL,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,12.1400,0.8708,10.57,0.0106,10.84,inventory-rebalancing,filled
2026-01-04T15:39:00.449Z,1/4/2026,3:39:00 PM,paper_1767541140449_s0i8gf8mp,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,12.1400,0.8700,10.56,0.0106,0.27,inventory-rebalancing,filled
2026-01-04T15:39:01.492Z,1/4/2026,3:39:01 PM,paper_1767541141492_eoeyu5nsm,SELL,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,12.1400,0.8708,10.57,0.0106,10.83,inventory-rebalancing,filled
