2026-01-04T15:17:29.247Z,1/4/2026,3:17:29 PM,paper_1767539849247_1js7om1xf,BUY,"Ethereum Up or Down - January 4, 10:15AM-10:30AM ET",Down,0x969f515441749419f5d81ed4c9b2156f956c2808492c665eb91f5f8c7b5f859a,34063249789873893185896660035227592329673609057542335421945677953173953318189,12.5700,0.6343,7.97,0.0080,5474.74,inventory-rebalancing,filled
2026-01-04T15:17:35.331Z,1/4/2026,3:17:35 PM,paper_1767539855331_w6x9sruuw,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5390,6.93,0.0069,5467.80,inventory-rebalancing,filled
2026-01-04T15:17:36.403Z,1/4/2026,3:17:36 PM,paper_1767539856403_icwiqv91n,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5408,6.95,0.0069,5460.85,inventory-rebalancing,filled
2026-01-04T15:17:37.431Z,1/4/2026,3:17:37 PM,paper_1767539857431_iw3sphmlg,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5401,6.94,0.0069,5453.90,inventory-rebalancing,filled
2026-01-04T15:17:38.469Z,1/4/2026,3:17:38 PM,paper_1767539858469_0ljtibuoq,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5406,6.95,0.0069,5446.95,inventory-rebalancing,filled
2026-01-04T15:17:39.503Z,1/4/2026,3:17:39 PM,paper_1767539859503_giut9guig,BUY,"Bitcoin Up or Down - January 4, 10:15AM-10:30AM ET",Down,0x97292a6545e2314a89415bee70e4c34f3b9f49e977c3020c93e491ffec7379bb,52058025641805586973560958335135463334943236404860025585692152270692113704111,12.6300,0.6100,7.70,0.0077,5439.23,inventory-rebalancing,filled
2026-01-04T15:17:39.550Z,1/4/2026,3:17:39 PM,paper_1767539859550_44mx2xiof,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5397,6.93,0.0069,5432.29,inventory-rebalancing,filled
2026-01-04T15:17:40.678Z,1/4/2026,3:17:40 PM,paper_1767539860678_ncryd4td0,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,12.6800,0.5961,7.56,0.0076,5424.73,inventory-rebalancing,filled
2026-01-04T15:17:40.715Z,1/4/2026,3:17:40 PM,paper_1767539860715_drjut5ksr,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5392,6.93,0.0069,5417.79,inventory-rebalancing,filled
2026-01-04T15:17:41.765Z,1/4/2026,3:17:41 PM,paper_1767539861765_t3dj381v4,BUY,"Bitcoin Up or Down - January 4, 10AM ET",Down,0x8ea5e227ad1956dd63bbacfb8d44ee1f12802a479ed1d8ef9d3cd426911e9cb0,22831624436151072482123131472605168796501169678019310186620729537843710117022,12.6800,0.5945,7.54,0.0075,5410.24,inventory-rebalancing,filled
2026-01-04T15:17:41.804Z,1/4/2026,3:17:41 PM,paper_1767539861804_ug5nk12r4,BUY,"Ethereum Up or Down - January 4, 10AM ET",Up,0xbe78807becfc96c01f801f701c2c8791d114db61146ae058b57f6c57bdc9ef0d,15959891887341172544668286220954998246672729785316275587074137249395056297832,12.8500,0.5409,6.95,0.0070,5403.29,inventory-rebalancing,filled
